/api/admin/account-lookup | plain | DELETE | admin-spa = deny
/api/svc/{namespace}/{service} | other-ns | DELETE | oauth2-proxy = deny
/api/svc/{namespace}/{service} | other-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service} | other-ns | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | other-ns | DELETE | spa = deny
/api/svc/{namespace}/{service} | other-ns | DELETE | user-key = deny
/api/svc/{namespace}/{service} | other-ns | DELETE | user-key-verified = deny
/api/svc/{namespace}/{service} | other-ns | GET | admin-spa = deny
/api/svc/{namespace}/{service} | other-ns | GET | cua-cli = deny
/api/svc/{namespace}/{service} | other-ns | GET | dcr-client = deny
/api/svc/{namespace}/{service} | other-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service} | other-ns | GET | github-oidc = deny
/api/svc/{namespace}/{service} | other-ns | GET | oauth2-proxy = deny
/api/svc/{namespace}/{service} | other-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service} | other-ns | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | other-ns | GET | spa = deny
/api/svc/{namespace}/{service} | other-ns | GET | user-key = deny
/api/svc/{namespace}/{service} | other-ns | GET | user-key-verified = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | admin-spa = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | cua-cli = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | dcr-client = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | github-oidc = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | oauth2-proxy = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | spa = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | user-key = deny
/api/svc/{namespace}/{service} | other-ns | PATCH | user-key-verified = deny
/api/svc/{namespace}/{service} | other-ns | POST | admin-spa = deny
/api/svc/{namespace}/{service} | other-ns | POST | cua-cli = deny
/api/svc/{namespace}/{service} | other-ns | POST | dcr-client = deny
/api/svc/{namespace}/{service} | other-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service} | other-ns | POST | github-oidc = deny
/api/svc/{namespace}/{service} | other-ns | POST | oauth2-proxy = deny
/api/svc/{namespace}/{service} | other-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service} | other-ns | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | other-ns | POST | spa = deny
/api/svc/{namespace}/{service} | other-ns | POST | user-key = deny
/api/svc/{namespace}/{service} | other-ns | POST | user-key-verified = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | admin-spa = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | cua-cli = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | dcr-client = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | github-oidc = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | oauth2-proxy = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | spa = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | user-key = deny
/api/svc/{namespace}/{service} | other-ns | QUERY | user-key-verified = deny
/api/svc/{namespace}/{service} | owned-ns | DELETE | admin-spa = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | cua-cli = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | dcr-client = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service} | owned-ns | DELETE | github-oidc = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | oauth2-proxy = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service} | owned-ns | DELETE | per-key-owned-ns = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | spa = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | user-key = allow
/api/svc/{namespace}/{service} | owned-ns | DELETE | user-key-verified = allow
/api/svc/{namespace}/{service} | owned-ns | GET | admin-spa = allow
/api/svc/{namespace}/{service} | owned-ns | GET | cua-cli = allow
/api/svc/{namespace}/{service} | owned-ns | GET | dcr-client = allow
/api/svc/{namespace}/{service} | owned-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service} | owned-ns | GET | github-oidc = allow
/api/svc/{namespace}/{service} | owned-ns | GET | oauth2-proxy = allow
/api/svc/{namespace}/{service} | owned-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service} | owned-ns | GET | per-key-owned-ns = allow
/api/svc/{namespace}/{service} | owned-ns | GET | spa = allow
/api/svc/{namespace}/{service} | owned-ns | GET | user-key = allow
/api/svc/{namespace}/{service} | owned-ns | GET | user-key-verified = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | admin-spa = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | cua-cli = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | dcr-client = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service} | owned-ns | PATCH | github-oidc = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | oauth2-proxy = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service} | owned-ns | PATCH | per-key-owned-ns = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | spa = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | user-key = allow
/api/svc/{namespace}/{service} | owned-ns | PATCH | user-key-verified = allow
/api/svc/{namespace}/{service} | owned-ns | POST | admin-spa = allow
/api/svc/{namespace}/{service} | owned-ns | POST | cua-cli = allow
/api/svc/{namespace}/{service} | owned-ns | POST | dcr-client = allow
/api/svc/{namespace}/{service} | owned-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service} | owned-ns | POST | github-oidc = allow
/api/svc/{namespace}/{service} | owned-ns | POST | oauth2-proxy = allow
/api/svc/{namespace}/{service} | owned-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service} | owned-ns | POST | per-key-owned-ns = allow
/api/svc/{namespace}/{service} | owned-ns | POST | spa = allow
/api/svc/{namespace}/{service} | owned-ns | POST | user-key = allow
/api/svc/{namespace}/{service} | owned-ns | POST | user-key-verified = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | admin-spa = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | cua-cli = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | dcr-client = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service} | owned-ns | QUERY | github-oidc = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | oauth2-proxy = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service} | owned-ns | QUERY | per-key-owned-ns = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | spa = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | user-key = allow
/api/svc/{namespace}/{service} | owned-ns | QUERY | user-key-verified = allow
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | admin-spa = error
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | cua-cli = error
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | dcr-client = error
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | github-oidc = deny
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | oauth2-proxy = error
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | spa = error
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | user-key = error
/api/svc/{namespace}/{service} | unreachable-ns | DELETE | user-key-verified = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | admin-spa = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | cua-cli = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | dcr-client = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service} | unreachable-ns | GET | github-oidc = deny
/api/svc/{namespace}/{service} | unreachable-ns | GET | oauth2-proxy = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | GET | spa = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | user-key = error
/api/svc/{namespace}/{service} | unreachable-ns | GET | user-key-verified = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | admin-spa = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | cua-cli = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | dcr-client = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | github-oidc = deny
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | oauth2-proxy = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | spa = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | user-key = error
/api/svc/{namespace}/{service} | unreachable-ns | PATCH | user-key-verified = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | admin-spa = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | cua-cli = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | dcr-client = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service} | unreachable-ns | POST | github-oidc = deny
/api/svc/{namespace}/{service} | unreachable-ns | POST | oauth2-proxy = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | POST | spa = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | user-key = error
/api/svc/{namespace}/{service} | unreachable-ns | POST | user-key-verified = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | admin-spa = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | cua-cli = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | dcr-client = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | github-oidc = deny
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | oauth2-proxy = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | spa = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | user-key = error
/api/svc/{namespace}/{service} | unreachable-ns | QUERY | user-key-verified = error
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | user-key = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | DELETE | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | user-key = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | GET | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | user-key = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | PATCH | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | user-key = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | POST | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | spa = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | user-key = deny
/api/svc/{namespace}/{service}/{path...} | empty-ns | QUERY | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | DELETE | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | GET | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | PATCH | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | POST | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-ns | QUERY | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | DELETE | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | GET | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | PATCH | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | POST | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | spa = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | user-key = deny
/api/svc/{namespace}/{service}/{path...} | invalid-service | QUERY | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | user-key = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | DELETE | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | user-key = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | GET | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | user-key = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | PATCH | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | dcr-client = deny
